first_event_date,SOURCEURL,title,description,content,avg_goldstein_score,min_goldstein_score,max_goldstein_score,goldstein_score_std,event_count,actor1_names,actor2_names,actor1_countries,actor2_countries,event_locations,last_event_date,event_descriptions,date_span_days,keywords,author,site_name,image,favicon,canonical_url,language,content_type,status_code,error,llm_result
2025-10-09,https://libyaobserver.ly/news/russia-accuses-ukraine-and-gnu-backing-terrorism-africas-sahel,Russia accuses Ukraine and GNU of backing terrorism in Africa’s Sahel | The Libya Observer,"Russia has accused Ukraine of supporting terrorist groups in Africa’s Sahel region, allegedly in coordination with Libya’s Government of National Unity (GNU). Foreign Ministry spokesperson Maria Zakharova told reporters on Wednesday that Kyiv’s “terrorism knows no borders,” claiming Ukraine’s military intelligence had supplied attack drones and training to militants in the region through links with Libya’s security forces, allegedly brokered by the UK.","Russia accuses Ukraine and GNU of backing terrorism in Africa’s Sahel | The Libya Observer Russia has accused Ukraine of supporting terrorist groups in Africa’s Sahel region, allegedly in coordination with Libya’s Government of National Unity (GNU). Foreign Ministry spokesperson Maria Zakharova told reporters on Wednesday that Kyiv’s “terrorism knows no borders,” claiming Ukraine’s military intelligence had supplied attack drones and training to militants in the region through links with Libya’s security forces, allegedly brokered by the UK.",-2.0,-2.0,-2.0,0.0,2,RUSSIA,UKRAINE,RUS,UKR,SU,2025-10-09,"['Accuse, not specified below']",0,"Russia,Ukraine",,The Libya Observer,https://libyaobserver.ly/sites/default/files/MariaZakharova.jpg,https://libyaobserver.ly/sites/default/files/lo.ico,https://libyaobserver.ly/news/russia-accuses-ukraine-and-gnu-backing-terrorism-africas-sahel,en,text/html; charset=UTF-8,200.0,,INFO
2025-10-09,https://charter97.org/en/news/2025/10/9/658645/,Ukraine May Nominate Trump For Nobel Peace Prize - Belarusian News - Charter'97,A condition is named.,Ukraine May Nominate Trump For Nobel Peace Prize - Belarusian News - Charter'97 A condition is named.,4.0,4.0,4.0,0.0,2,VLADIMIR,UKRAINIAN | UKRAINE,RUS,UKR,RW,2025-10-09,['Express intent to meet or negotiate'],0,,,,https://i.c97.org/ai/657094/aux-head-1758864506-20250926_trump_Getty_360.jpg,https://charter97.org/icons/fav-16.png,https://charter97.org/en/news/2025/10/9/658645/,en,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-09,https://en.24tv.ua/how-foreign-women-are-recruited-make-shahed-kamikaze-drones_n2924136,"Work and Travel, Russian Style: How foreign women are recruited to make Shahed kamikaze drones – investigation - News TV channel 24","Since autumn 2022 Ukrainian cities have been suffering attacks by Iranian Shahed 136 drones. This weapon proved extremely effective for the enemy due to a shortage of air defenses and their high cost. At first, combined strikes together with drones targeted energy infrastructure. The Kremlin hoped to deprive us of electricity and heat, forcing society to capitulate. When that plan failed, the Russian army moved on to mass shelling of civilian cities. The choice was made in favor of a tactic of terror. Read more and see images here.","Work and Travel, Russian Style: How foreign women are recruited to make Shahed kamikaze drones – investigation - News TV channel 24 Since autumn 2022 Ukrainian cities have been suffering attacks by Iranian Shahed 136 drones. This weapon proved extremely effective for the enemy due to a shortage of air defenses and their high cost. At first, combined strikes together with drones targeted energy infrastructure. The Kremlin hoped to deprive us of electricity and heat, forcing society to capitulate. When that plan failed, the Russian army moved on to mass shelling of civilian cities. The choice was made in favor of a tactic of terror. Read more and see images here.",-4.4,-4.4,-4.4,0.0,2,RUSSIA,,RUS,,SF,2025-10-09,"['Threaten, not specified below']",0,,,24 Канал,https://en.24tv.ua/resources/photos/news/202509/2924136.jpg?v=1759169305000&w=1200&h=675,https://en.24tv.ua/assets/sites/en/favicon.ico,https://en.24tv.ua/how-foreign-women-are-recruited-make-shahed-kamikaze-drones_n2924136,en,text/html; charset=utf-8,200.0,,SEC
2025-10-09,https://www.opinionnigeria.com/building-new-global-order-challenges-and-perspectives-by-kester-kenn-klomegah/,Building New Global Order: Challenges and Perspectives -By Kestér Kenn Klomegâh - Opinion Nigeria,"Relations with United StatesAccording to reports Russia's and the United States ""outlooks on numerous global problems do not converge,"" but ""for major powers, this is actually normal."" Solutions to the contradictions between Russia and the US that would satisfy both sides are possible: ""Whatever the disagreements, if we treat each other with respect, then bargaining, even the toughest and most persistent, will still aim to reach a consensus, and this means that mutually acceptable solutions are possible.""","Building New Global Order: Challenges and Perspectives -By Kestér Kenn Klomegâh - Opinion Nigeria Relations with United StatesAccording to reports Russia's and the United States ""outlooks on numerous global problems do not converge,"" but ""for major powers, this is actually normal."" Solutions to the contradictions between Russia and the US that would satisfy both sides are possible: ""Whatever the disagreements, if we treat each other with respect, then bargaining, even the toughest and most persistent, will still aim to reach a consensus, and this means that mutually acceptable solutions are possible.""",-5.0,-5.0,-5.0,0.0,1,VLADIMIR PUTIN,,RUS,,AG,2025-10-09,"['Demand, not specified below']",0,,Opinion Nigeria,Opinion Nigeria,https://www.opinionnigeria.com/wp-content/uploads/2022/04/putin-1.webp,https://www.opinionnigeria.com/wp-content/uploads/2020/02/OpinionNigeria-New-Logo-80x80.png,https://www.opinionnigeria.com/building-new-global-order-challenges-and-perspectives-by-kester-kenn-klomegah/,en-US,text/html; charset=UTF-8,200.0,,DIP
2025-10-09,https://www.sb.by/en/south-african-court-ordered-google-to-pay-10bn-roubles-in-favour-of-russia.html,South African court ordered Google to pay 10bn Roubles in favour of Russia,"The Supreme Court of the Republic of South Africa upheld the ruling of the Moscow Arbitration Court, obliging Google to pay 10 billion Roubles,...","South African court ordered Google to pay 10bn Roubles in favour of Russia The Supreme Court of the Republic of South Africa upheld the ruling of the Moscow Arbitration Court, obliging Google to pay 10 billion Roubles,...",-4.0,-4.0,-4.0,0.0,1,SUPREME COURT,MOSCOW,,RUS,SF,2025-10-09,['Refuse to ease administrative sanctions'],0,,,,https://www.sb.by/upload/content/og_image.jpg,https://www.sb.by/favicon.svg,https://www.sb.by/en/south-african-court-ordered-google-to-pay-10bn-roubles-in-favour-of-russia.html,ru,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-09,https://www.dailymaverick.co.za/article/2025-10-09-south-africans-have-their-eyes-peeled-for-russians-in-the-sky/,,,,3.0,3.0,3.0,0.0,1,RUSSIA,,RUS,,SF,2025-10-09,"['Appeal, not specified below']",0,,,,,,,,text/html; charset=UTF-8,403.0,Request error: 403 Client Error: Forbidden for url: https://www.dailymaverick.co.za/article/2025-10-09-south-africans-have-their-eyes-peeled-for-russians-in-the-sky/,IRRELEVANT
2025-10-09,https://tass.com/society/2027637,South Africa's Supreme Court of Appeal upholds Russia's lawsuit against Google -  Society & Culture - TASS,The current ruling by South Africa's highest arbitration court could expedite the consideration of other aspects of the Spas TV channel's lawsuit against Google in the country,South Africa's Supreme Court of Appeal upholds Russia's lawsuit against Google -  Society & Culture - TASS The current ruling by South Africa's highest arbitration court could expedite the consideration of other aspects of the Spas TV channel's lawsuit against Google in the country,7.4,7.4,7.4,0.0,1,SUPREME COURT,MOSCOW,,RUS,SF,2025-10-09,['Provide economic aid'],0,,,TASS,https://tass.com/img/blocks/common/tass_logo_share_eng.png,,,,text/html; charset=utf-8,200.0,,DIP
2025-10-09,https://www.eurasiareview.com/09102025-building-new-global-order-challenges-and-perspectives-oped/,,,,-5.0,-5.0,-5.0,0.0,1,VLADIMIR PUTIN,,RUS,,AG,2025-10-09,"['Demand, not specified below']",0,,,,,,,,text/html; charset=UTF-8,403.0,Request error: 403 Client Error: Forbidden for url: https://www.eurasiareview.com/09102025-building-new-global-order-challenges-and-perspectives-oped/,IRRELEVANT
2025-10-08,https://indianexpress.com/article/world/more-than-1400-africans-from-dozens-of-countries-fighting-for-russia-alleges-ukraine-10352265/,,,,-0.3714285714,-5.0,5.2,4.968472027,7,KENYA | RUSSIA,RUSSIAN | CITIZEN | MERCENARY,KEN | RUS,RUS,KE | SF,2025-11-07,"['Arrest, detain, or charge with legal action', 'Express intent to cooperate economically', 'Investigate, not specified below', 'Express intent to cooperate, not specified below']",30,,,,,,,,text/html,403.0,Request error: 403 Client Error: Forbidden for url: https://indianexpress.com/article/world/more-than-1400-africans-from-dozens-of-countries-fighting-for-russia-alleges-ukraine-10352265/,IRRELEVANT
2025-10-08,https://www.dailymail.co.uk/news/article-15172305/Comey-aggressive-defense-Trump-charges-Kash-Patel.html,Comey to mount 'very aggressive' defense of Trump charges as Kash Patel shrugs off 'perp walk' rumors ahead of pivotal court hearing | Daily Mail Online,"The former FBI director was set to make his first appearance at the federal courthouse in Alexandria, Virginia to answer charges of lying to Congress in a bombshell case.","Comey to mount 'very aggressive' defense of Trump charges as Kash Patel shrugs off 'perp walk' rumors ahead of pivotal court hearing | Daily Mail Online The former FBI director was set to make his first appearance at the federal courthouse in Alexandria, Virginia to answer charges of lying to Congress in a bombshell case.",-1.5,-5.0,1.0,2.588435821,6,EGYPT | RUSSIA,RUSSIA | EGYPT,EGY | RUS,RUS | EGY,EG,2025-10-08,"['Consult, not specified below', 'Criticize or denounce', 'Make statement, not specified below', 'Reject, not specified below', 'Arrest, detain, or charge with legal action']",0,"dailymail,news,FBI,Russia",Stephen M. Lepore,Mail Online,https://i.dailymail.co.uk/1s/2025/10/08/06/102798657-0-image-a-44_1759901161463.jpg,https://www.dailymail.co.uk/favicon.ico?v=2,https://www.dailymail.co.uk/news/article-15172305/Comey-aggressive-defense-Trump-charges-Kash-Patel.html,,text/html;charset=UTF-8,200.0,,IRRELEVANT
2025-10-08,https://chimpreports.com/russian-firms-target-uganda-as-moscow-deepens-investment-ties/,Russian Firms Target Uganda as Moscow Deepens Investment Ties | ChimpReports,"Russia is stepping up its investment drive in Uganda, with several Russian companies establishing operations in the East African nation as part of a broader strategy to expand trade and industrial cooperation across Africa. Speaking at the third session of the Uganda–Russia Intergovernmental Commission on Economic and Scientific-Technical Cooperation in Kampala this Wednesday morning, Bella …","Russian Firms Target Uganda as Moscow Deepens Investment Ties | ChimpReports Russia is stepping up its investment drive in Uganda, with several Russian companies establishing operations in the East African nation as part of a broader strategy to expand trade and industrial cooperation across Africa. Speaking at the third session of the Uganda–Russia Intergovernmental Commission on Economic and Scientific-Technical Cooperation in Kampala this Wednesday morning, Bella …",4.6,1.0,7.0,2.50998008,5,RUSSIA | RUSSIAN,RUSSIAN | AFRICA,RUS,RUS | AFR,UG,2025-10-08,"['Engage in negotiation', 'Express intent to cooperate, not specified below', 'Consult, not specified below']",0,,Jackie Namatovu,ChimpReports,https://cdn-network.chimpreports.com/wp-content/uploads/2025/10/WhatsApp-Image-2025-10-08-at-11.05.08-1204x903.x78449.jpeg,,https://chimpreports.com/russian-firms-target-uganda-as-moscow-deepens-investment-ties/,en-US,text/html; charset=UTF-8,200.0,,ECON
2025-10-08,https://www.ksat.com/news/politics/2025/10/08/the-latest-comey-will-make-first-court-appearance-in-case-accusing-him-of-lying-to-congress/,The Latest: Trump says officials should be jailed as they oppose his use of National Guard troops,"President Donald Trump said Illinois Governor JB Pritzker and Chicago Mayor Brandon Johnson, both Democrats, should be jailed as they oppose his deployment of National Guard troops to Chicago.","The Latest: Trump says officials should be jailed as they oppose his use of National Guard troops President Donald Trump said Illinois Governor JB Pritzker and Chicago Mayor Brandon Johnson, both Democrats, should be jailed as they oppose his deployment of National Guard troops to Chicago.",2.35,1.9,2.8,0.5196152423,4,EGYPT | RUSSIA,RUSSIA | EGYPT,EGY | RUS,RUS | EGY,EG,2025-10-08,"['Host a visit', 'Make a visit']",0,"Politics,Joe Biden,Brian Schwalb,Washington news,James Comey,U.S. news,Lindsey Halligan,Donald Trump,Pam Bondi,World news,Michael Nachmanoff",Associated Press,KSAT,"https://res.cloudinary.com/graham-media-group/image/upload/f_auto/q_auto/c_thumb,w_700/v1/media/gmg/EF7SYDKJBVFMLPADHFFCZMSWJA.jpg?_a=DATAg1eAZAA0",https://www.ksat.com/pf/resources/images/ksat/favicon.ico?d=1037,https://www.ksat.com/news/politics/2025/10/08/the-latest-comey-will-make-first-court-appearance-in-case-accusing-him-of-lying-to-congress/,en,text/html; charset=utf-8,200.0,,IRRELEVANT
2025-10-08,https://www.euronews.com/2025/10/08/burkina-fasos-military-junta-arrests-european-ngo-workers-for-spying,,,,3.5,3.5,3.5,0.0,4,BURKINA FASO | RUSSIA,RUSSIA | BURKINA FASO,BFA | RUS,RUS | BFA,UV,2025-10-08,"['Engage in diplomatic cooperation, not specified below']",0,,,,,,,,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-08,https://chimpreports.com/uganda-sets-up-coffee-fresh-produce-exports-hub-in-russia-says-amb-kizige/,"Uganda Sets up Coffee, Fresh Produce Exports Hub in Russia, Says Amb. Kizige | ChimpReports","Moscow: Uganda has begun expanding its exports of coffee, fresh fruits, and vegetables to Russia as part of a broader strategy to strengthen trade relations and diversify markets for Ugandan agricultural products, Uganda’s Ambassador to Russia Moses Kizige said Tuesday. Speaking at the third session of the Uganda–Russia Intergovernmental Commission on Economic and Scientific-Technical Cooperation …","Uganda Sets up Coffee, Fresh Produce Exports Hub in Russia, Says Amb. Kizige | ChimpReports Moscow: Uganda has begun expanding its exports of coffee, fresh fruits, and vegetables to Russia as part of a broader strategy to strengthen trade relations and diversify markets for Ugandan agricultural products, Uganda’s Ambassador to Russia Moses Kizige said Tuesday. Speaking at the third session of the Uganda–Russia Intergovernmental Commission on Economic and Scientific-Technical Cooperation …",0.1,-2.0,6.4,4.2,4,RUSSIAN | UGANDA,GERMANY | RUSSIA,RUS | UGA,DEU | RUS,UG,2025-10-08,"['Cooperate economically', 'Criticize or denounce']",0,,Jackie Namatovu,ChimpReports,https://cdn-network.chimpreports.com/wp-content/uploads/2025/10/IMG_2064-1204x903.x78449.jpeg,,https://chimpreports.com/uganda-sets-up-coffee-fresh-produce-exports-hub-in-russia-says-amb-kizige/,en-US,text/html; charset=UTF-8,200.0,,ECON
2025-10-08,https://kvia.com/news/us-world/cnn-world/2025/10/08/vladimir-putin-fast-facts-2/,Vladimir Putin Fast Facts - KVIA,"CNN Editorial Research (CNN) — Here’s a look at the life of Russian President Vladimir Putin. Personal Birth date: October 7, 1952 Birth place: Leningrad (now St. Petersburg), Russia Birth name: Vladimir Vladimirovich Putin Father: Vladimir Putin, factory foreman Mother: Maria Putina Marriage: Lyudmila (Shkrebneva) Putina (July 28, 1983-2014, divorced) Children: Yekaterina and Maria Education:","Vladimir Putin Fast Facts - KVIA CNN Editorial Research (CNN) — Here’s a look at the life of Russian President Vladimir Putin. Personal Birth date: October 7, 1952 Birth place: Leningrad (now St. Petersburg), Russia Birth name: Vladimir Vladimirovich Putin Father: Vladimir Putin, factory foreman Mother: Maria Putina Marriage: Lyudmila (Shkrebneva) Putina (July 28, 1983-2014, divorced) Children: Yekaterina and Maria Education:",0.9,-2.0,2.8,2.551470164,3,AFRICA | AUTHORITIES | RUSSIA,RUSSIA | AFRICA,AFR | RUS,RUS | AFR,SF | ZI,2025-10-08,"['Host a visit', 'Investigate, not specified below', 'Make a visit']",0,,CNN Newsource,KVIA,,https://kvia.b-cdn.net/2019/10/kvia-favicon.ico,https://kvia.com/news/us-world/cnn-world/2025/10/08/vladimir-putin-fast-facts-2/,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-08,https://bulawayo24.com/index-id-opinion-sc-columnist-byo-258393.html,Reviving the ZANU/ZAPU Unity Accord feeds only one ZAPU stomach: The Vice Presidency -  Bulawayo24 News,ZIPRA war veterans never cease to amaze me. ZANU PF has systematically crushed the spirit of the Ndebele people - eroding the pride that once defined them. The ...,Reviving the ZANU/ZAPU Unity Accord feeds only one ZAPU stomach: The Vice Presidency -  Bulawayo24 News ZIPRA war veterans never cease to amaze me. ZANU PF has systematically crushed the spirit of the Ndebele people - eroding the pride that once defined them. The ...,1.0,0.0,3.0,1.732050808,3,RUSSIA,CHINA | ZIMBABWE,RUS,CHN | ZWE,ZI,2025-10-08,"['Make statement, not specified below', 'Appeal, not specified below']",0,"Bulawayo24,BYO24, Bulawayo24 News, Todays news,breaking news,latest news,news latest breaking stories, online news, world news,Bulawayo news,Zimbabwe news,Africa news, local news, celebrity news, todays sport news, todays travel news,,ZANU ZAPU Unity Accord revival,Max Mkandla VP ambitions,Zimbabwe one-party state proposal,Matabeleland leadership vacuum,Gukurahundi silence,ZAPU political decline,ZIPRA war veterans,Zimbabwe devolution debate,Zimbabwe truth reconciliation,Zimbabwe Unity Accord critique",eDuzeNet,Bulawayo24 News,https://img.bulawayo24.com/articles/Nomazulu_Thata_07-2025-2.jpg,https://img.bulawayo24.com/fav_icon.png,https://bulawayo24.com/index-id-opinion-sc-columnist-byo-258393.html,,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-08,https://www.dailystar.co.uk/news/latest-news/ww3-fears-russia-threatens-strike-36030391,WW3 fears as Russia threatens to strike 14 UK locations to panic Britain  - Daily Star,A senior ally of Vladimir Putin has warned that Europeans should 'cr** themselves with fear' as the threat of World War Three looms after Russia threatened to strike various parts of the UK,WW3 fears as Russia threatens to strike 14 UK locations to panic Britain  - Daily Star A senior ally of Vladimir Putin has warned that Europeans should 'cr** themselves with fear' as the threat of World War Three looms after Russia threatened to strike various parts of the UK,-5.7,-7.0,-4.4,1.838477631,2,VLADIMIR PUTIN | UKRAINE,EUROPEAN | RUSSIA,RUS | UKR,EUR | RUS,ZI,2025-10-08,"['Threaten to use military force, not specified below', 'Threaten, not specified below']",0,"HMS Queen Elizabeth, Vladimir Putin, Royal Navy, drone, Animals, Military, Russia, London, World War 3",Sarah Barltrop,Daily Star,https://i2-prod.dailystar.co.uk/article36030389.ece/ALTERNATES/s1200/0_Russian-President-Putin-Wins-The-2024-Presidential-Elections.jpg,https://www.dailystar.co.uk/nav-web-static/NAV-10861-name-fix-0f314242c33df8ecf99fbf267080d0fa540430f2/public/assets/dailystar/favicon.ico,https://www.dailystar.co.uk/news/latest-news/ww3-fears-russia-threatens-strike-36030391,en,text/html; charset=utf-8,200.0,,INFO
2025-10-08,https://www.tradewindsnews.com/law/suspect-in-one-of-shipping-s-most-baffling-hijacking-cases-arrested-after-15-years-on-the-run/2-1-1882171,Suspect in one of shipping’s most baffling hijacking cases arrested after 15 years on the run,Russian-Israeli man seized in Cyprus after disappearing while on bail,Suspect in one of shipping’s most baffling hijacking cases arrested after 15 years on the run Russian-Israeli man seized in Cyprus after disappearing while on bail,2.35,1.9,2.8,0.6363961031,2,FINLAND | RUSSIA,RUSSIA | FINLAND,FIN | RUS,RUS | FIN,CV,2025-10-08,"['Host a visit', 'Make a visit']",0,,,tradewindsnews.com,https://media.dngroup.com/image/eyJ3IjoxMjAwLCJmIjoid2VicCIsImsiOiI0NjM5OWY0MTZkZDgzYzJkYzQ0YjBiZDhlNzYxMjBiZSIsImNyb3AiOlswLDAsMjQwMCwxMjAwXSwiciI6MiwibyI6Imdsb2JhbCJ9,https://stc.dngroup.com/cpp/tradewinds/icons/favicon.ico,,en,text/html;charset=utf-8,200.0,,SEC
2025-10-08,https://www.bankingnews.gr/index.php?id=830585,Shock and awe - Who do the Tomahawks really threaten? Two grim scenarios for Europe - Russia: “We will bury you with Kinzhal”,Shock and awe - Who do the Tomahawks really threaten? Two grim scenarios for Europe - Russia: “We will bury you with Kinzhal”,Shock and awe - Who do the Tomahawks really threaten? Two grim scenarios for Europe - Russia: “We will bury you with Kinzhal” Shock and awe - Who do the Tomahawks really threaten? Two grim scenarios for Europe - Russia: “We will bury you with Kinzhal”,-5.0,-10.0,0.0,7.071067812,2,UKRAINE,RUSSIA | MOSCOW,UKR,RUS,LY,2025-10-08,"['Make statement, not specified below', 'Use conventional military force, not specified below']",0,,,bankingnews.gr,https://www.bankingnews.gr/media/k2/items/cache/8bf7dd2eca4d3fc14f1471c2cff03f46_XL.jpg,https://www.bankingnews.gr/favicon-32x32.png,,el-gr,text/html; charset=UTF-8,200.0,,SEC
2025-10-08,https://www.bupipedream.com/opinions/isis-is-reestablishing-itself-in-west-africa/170522/,ISIS is reestablishing itself in West Africa - Pipe Dream,"In 2019, ISIS’ last stronghold in Syria fell to Kurdish militants and, since then, the jihadist group has mostly remained out of the headlines. While...","ISIS is reestablishing itself in West Africa - Pipe Dream In 2019, ISIS’ last stronghold in Syria fell to Kurdish militants and, since then, the jihadist group has mostly remained out of the headlines. While...",-9.0,-9.0,-9.0,0.0,2,RUSSIAN,MALI,RUS,MLI,ML,2025-10-08,"['Use unconventional violence, not specified below']",0,,,Pipe Dream,https://www.bupipedream.com/wp-content/themes/pipedream2016/img/og-image.png,https://www.bupipedream.com/wp-content/themes/pipedream2016/img/favicon/android-icon-192x192.png,https://www.bupipedream.com/opinions/isis-is-reestablishing-itself-in-west-africa/170522/,,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-08,https://www.dw.com/en/the-cuban-missile-crisis-how-nuclear-war-was-avoided/a-73809061,The Cuban Missile Crisis - How Nuclear War Was Avoided – DW – 10/08/2025,"In October 1962, the world narrowly escaped a nuclear war between the US and the Soviet Union. US President John F. Kennedy halted the escalation at the last minute.","The Cuban Missile Crisis - How Nuclear War Was Avoided – DW – 10/08/2025 In October 1962, the world narrowly escaped a nuclear war between the US and the Soviet Union. US President John F. Kennedy halted the escalation at the last minute.",-1.0,-7.0,5.0,8.485281374,2,RUSSIA | WASHINGTON,RUSSIA,RUS | USA,RUS,NI,2025-10-08,"['Give ultimatum', 'Yield, not specified below']",0,,,dw.com,https://static.dw.com/image/74263609_6.jpg,https://www.dw.com/images/icons/favicon-16x16.png,https://www.dw.com/en/the-cuban-missile-crisis-how-nuclear-war-was-avoided/a-73809061,en,text/html; charset=utf-8,200.0,,IRRELEVANT
2025-10-08,https://www.newsday.com/news/nation/trump-comey-justice-department-russia-court-appearance-a15739,Comey pleads not guilty as lawyers signal intent to argue Trump foe's case is politically motivated - Newsday,Former FBI Director James Comey has pleaded not guilty in a criminal case that has highlighted the Justice Department's efforts to target adversaries of President Donald Trump.,Comey pleads not guilty as lawyers signal intent to argue Trump foe's case is politically motivated - Newsday Former FBI Director James Comey has pleaded not guilty in a criminal case that has highlighted the Justice Department's efforts to target adversaries of President Donald Trump.,2.35,1.9,2.8,0.6363961031,2,RUSSIA | BARACK OBAMA,BARACK OBAMA | RUSSIA,RUS | USA,USA | RUS,EG,2025-10-08,"['Make a visit', 'Host a visit']",0,"Top AP News, AP A-Wire, Wires bot",,Newsday,https://cdn.newsday.com/ace/c:ZGQ5MDY4NTYtYjk1Zi00:MGVkOTdkNjgtMjQ3MS00/landscape/1280,https://www.newsday.com/img/newsday/favicon.ico,https://www.newsday.com/news/nation/trump-comey-justice-department-russia-court-appearance-a15739,en,text/html; charset=utf-8,200.0,,IRRELEVANT
2025-10-08,https://tass.com/economy/2026747,Russia’s poultry exports to Africa triple in January-August exceeding $27 mln -  Business & Economy - TASS,"The federal center Agroexport clarified that the majority of revenue came from exports of frozen turkey parts and offal, amounting to over $17 million","Russia’s poultry exports to Africa triple in January-August exceeding $27 mln -  Business & Economy - TASS The federal center Agroexport clarified that the majority of revenue came from exports of frozen turkey parts and offal, amounting to over $17 million",6.4,6.4,6.4,0.0,2,RUSSIAN | RUSSIA,GHANA | TOGO,RUS,GHA | TGO,GH | TO,2025-10-08,['Cooperate economically'],0,,,TASS,https://tass.com/img/blocks/common/tass_logo_share_eng.png,,,,text/html; charset=utf-8,200.0,,ECON
2025-10-08,https://chimpreports.com/uganda-strengthens-economic-ties-with-russia-following-brics-partnership/,Uganda Strengthens Economic Ties with Russia Following BRICS Partnership | ChimpReports,"Kampala: Uganda is moving to deepen its economic and scientific collaboration with Russia, following its entry as a Partner State in BRICS, a development Kampala says will expand opportunities for trade, technology transfer, and access to development financing. During the third session of the Uganda–Russia Intergovernmental Commission on Economic and Scientific-Technical Cooperation, held Tuesday at …","Uganda Strengthens Economic Ties with Russia Following BRICS Partnership | ChimpReports Kampala: Uganda is moving to deepen its economic and scientific collaboration with Russia, following its entry as a Partner State in BRICS, a development Kampala says will expand opportunities for trade, technology transfer, and access to development financing. During the third session of the Uganda–Russia Intergovernmental Commission on Economic and Scientific-Technical Cooperation, held Tuesday at …",6.0,6.0,6.0,0.0,2,KAMPALA,RUSSIA,UGA,RUS,UG,2025-10-08,"['Engage in material cooperation, not specified below']",0,,Jackie Namatovu,ChimpReports,https://cdn-network.chimpreports.com/wp-content/uploads/2025/10/Exihibition-Tour.x78449.jpeg,,https://chimpreports.com/uganda-strengthens-economic-ties-with-russia-following-brics-partnership/,en-US,text/html; charset=UTF-8,200.0,,ECON
2025-10-08,https://www.myjoyonline.com/ex-fbi-director-james-comey-pleads-not-guilty-to-lying-to-congress/,Ex-FBI director James Comey pleads not guilty to lying to Congress - MyJoyOnline,"James Comey, the former director of the US Federal Bureau of Investigation, has pleaded not guilty to making false statements to lawmakers and obstructing a congressional proceeding.","Ex-FBI director James Comey pleads not guilty to lying to Congress - MyJoyOnline James Comey, the former director of the US Federal Bureau of Investigation, has pleaded not guilty to making false statements to lawmakers and obstructing a congressional proceeding.",-5.0,-5.0,-5.0,0.0,1,EGYPT,RUSSIA,EGY,RUS,EG,2025-10-08,"['Arrest, detain, or charge with legal action']",0,,,MyJoyOnline,https://www.myjoyonline.com/wp-content/uploads/2025/10/image-756.png,https://www.myjoyonline.com/wp-content/uploads/2020/03/cropped-cropped-myjoyonline-logo-2-1-32x32.png,https://www.myjoyonline.com/ex-fbi-director-james-comey-pleads-not-guilty-to-lying-to-congress/,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-08,https://www.aol.co.uk/articles/former-fbi-director-james-comey-140918455.html,Former FBI director James Comey pleads not guilty to criminal charges after Trump called for prosecution,Comey is accused of lying to Congress and obstruction over 2020 testimony,Former FBI director James Comey pleads not guilty to criminal charges after Trump called for prosecution Comey is accused of lying to Congress and obstruction over 2020 testimony,0.0,0.0,0.0,0.0,1,RUSSIA,EGYPT,RUS,EGY,EG,2025-10-08,"['Make statement, not specified below']",0,,AOL Staff,,https://media.zenfs.com/en/aol_uk_the_independent_uk_182/898b12f592a2eeb6ce463391899a4c22,https://s.yimg.com/cv/apiv2/aolfp/images/favicon/v4/16.png,https://www.independent.co.uk/news/world/americas/us-politics/james-comey-not-guilty-trump-charges-b2841763.html,en-GB,text/html; charset=utf-8,200.0,,IRRELEVANT
2025-10-08,https://www.dailymail.co.uk/news/article-15171243/James-Comey-court-charges-trump-hillary-clinton-lindsey-halligan.html,Ex-FBI boss James Comey to appear in court on charges by Trump's legal eagle Lindsey Halligan | Daily Mail Online,It was an astonishing twist in the life of the man who was America's top law enforcement officer from 2013 until he was unceremoniously fired by President Donald Trump in 2017.,Ex-FBI boss James Comey to appear in court on charges by Trump's legal eagle Lindsey Halligan | Daily Mail Online It was an astonishing twist in the life of the man who was America's top law enforcement officer from 2013 until he was unceremoniously fired by President Donald Trump in 2017.,-5.0,-5.0,-5.0,0.0,1,RUSSIA,EGYPT,RUS,EGY,EG,2025-10-08,"['Demand, not specified below']",0,"dailymail,news",Nick Allen,Mail Online,https://i.dailymail.co.uk/1s/2025/10/07/21/102788409-0-image-a-21_1759869068645.jpg,https://www.dailymail.co.uk/favicon.ico?v=2,https://www.dailymail.co.uk/news/article-15171243/James-Comey-court-charges-trump-hillary-clinton-lindsey-halligan.html,,text/html;charset=UTF-8,200.0,,IRRELEVANT
